MAL_ID,Name,Type
1029,Omoide Poroporo,Movie
1031,Hanare Toride no Yonna,Movie
1032,Kumo no You ni Kaze no You ni,Movie
1034,Ouritsu Uchuugun: Honneamise no Tsubasa,Movie
1035,Patalliro Saiyuuki!,TV
1037,Saint Beast: Seijuu Kourin-hen,TV
1039,Mizuiro (2003),OVA
1040,Mizuiro Jidai,TV
1041,Zetsuai 1989,OVA
1042,Bronze: Zetsuai Since 1989,OVA
1043,Tokyo Babylon,OVA
1044,Taiyou no Ouji: Horus no Daibouken,Movie
1045,Elf wo Karu Mono-tachi,TV
1046,Elf wo Karu Mono-tachi II,TV
1048,The SoulTaker: Tamashii-gari,TV
1049,Cello Hiki no Gauche (1982),Movie
1050,Bobobo-bo Bo-bobo,TV
1051,Ao no 6-gou,OVA
1052,Tokyo Juushouden,OVA
1056,Good Morning Call,OVA
1058,Kidou Shinsengumi Moeyo Ken,OVA
1059,Mutant Turtles: Choujin Densetsu-hen,OVA
1060,Oruchuban Ebichu,TV
1064,Mazinkaiser,OVA
1065,Touch,TV
1067,Kishin Houkou Demonbane (TV),TV
1068,Chou Denji Robo Combattler V,TV
1074,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!!,OVA
1079,Armitage III,OVA
1081,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,OVA
1082,Hikari to Mizu no Daphne,TV
1084,I''s,OVA
1085,Interlude,OVA
1086,Kenran Butou Sai: The Mars Daybreak,TV
1087,Kimagure Orange☆Road,TV
1088,Macross,TV
1089,Macross: Do You Remember Love?,Movie
1090,Mobile Suit Gundam I,Movie
1091,Mobile Suit Gundam II: Soldiers of Sorrow,Movie
1092,Mobile Suit Gundam III: Encounters in Space,Movie
1097,Lime-iro Senkitan,TV
1098,Samurai Girl Real Bout High School,TV
1099,Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu,OVA
1100,Soreyuke! Uchuu Senkan Yamamoto Yohko,OVA
1101,Tenchi Muyou! Manatsu no Eve,Movie
1103,Shinkon Gattai Godannar!!,TV
1107,Youjuu Toshi,Movie
1108,Senkaiden Houshin Engi,TV
1110,Mermaid Melody Pichi Pichi Pitch Pure,TV
1116,Junkers Come Here,Movie
1117,Pokemon Movie 02: Maboroshi no Pokemon Lugia Bakutan,Movie
1118,Pokemon Movie 03: Kesshoutou no Teiou Entei,Movie
1119,Pokemon Movie 04: Celebi Toki wo Koeta Deai,Movie
1120,Pokemon Movie 05: Mizu no Miyako no Mamorigami Latias to Latios,Movie
1122,Pokemon Movie 07: Rekkuu no Houmonsha Deoxys,Movie
1123,Bouken Ou Beet Excellion,TV
1126,Figure 17: Tsubasa & Hikaru,TV
1127,UFO Princess Valkyrie,TV
1128,UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku,TV
1129,UFO Princess Valkyrie: Shichiten Battou Hanayome Shuugyou,Special
1130,Windaria,Movie
1133,Tenchi Muyou! GXP,TV
1136,Betterman,TV
1137,Mushrambo,TV
1138,Medarot,TV
1139,Monkey Magic,TV
1140,Giniro no Kami no Agito,Movie
1141,Palme no Ki,Movie
1142,Hachimitsu to Clover II,TV
1143,.hack//Intermezzo,Special
1144,Tenchi Muyou! in Love 2: Haruka Naru Omoi,Movie
1145,Kaze no Youjinbou,TV
1148,Teito Monogatari,OVA
1149,Choujuushin Gravion Zwei,TV
1150,Legend of Crystania,OVA
1151,Dominion,OVA
1153,Crying Freeman,OVA
1154,Mother: Saigo no Shoujo Eve,Movie
1155,Melty Lancer,OVA
1156,I: Wish You Were Here,TV
1158,Geobreeders: File-X Chibi Neko Dakkan,OVA
1159,Geobreeders 2: Mouryou Yuugekitai File-XX Ransen Toppa,OVA
1160,Gundress,Movie
1161,Maze☆Bakunetsu Jikuu (TV),TV
1162,Maze☆Bakunetsu Jikuu,OVA
1163,Neo Ranga,TV
1164,Mahou Senshi Louie,TV
1165,Sakura Taisen: Ouka Kenran,OVA
1167,Samurai Gun,TV
1168,Musekinin Kanchou Tylor OVA,OVA
1169,Green Legend Ran,OVA
1172,Slayers Try,TV
1175,Metal Fighter Miku,TV
1176,Unkai no Meikyuu Zeguy,OVA
1178,Detonator Orgun,OVA
1179,Gakuen Senki Muryou,TV
1181,Hikyou Tanken Fam & Ihrlie,OVA
1182,Shamanic Princess,OVA
1183,Variable Geo,OVA
1184,Lost Universe,TV
1185,Battle Athletess Daiundoukai,OVA
1186,Battle Athletess Daiundoukai (TV),TV
1187,DNA² OVA,OVA
1188,Momoiro Sisters,TV
1189,Eden's Bowy,TV
1190,Tennis no Ouji-sama: Sonzoku Yama no Hi,OVA
1191,Saber Marionette J Again,OVA
1192,Kakurenbo,Movie
1193,Happy Seven: The TV Manga,TV
1194,Coyote Ragtime Show,TV
1195,Zero no Tsukaima,TV
1198,Tsuyokiss,TV
1203,Nitaboh,Movie
1207,Wata no Kuni Hoshi,Movie
1209,Nasu: Andalusia no Natsu,Movie
1212,Oban Star-Racers,TV
1216,Boku wa Konomama Kaeranai,OVA
1217,Seikimatsu★Darling,OVA
1218,Tonagura!,TV
1219,Chocotto Sister,TV
1222,Bokura ga Ita,TV
1224,Aquarian Age: Sign for Evolution,TV
1225,3x3 Eyes: Seima Densetsu,OVA
1226,Seihou Tenshi Angel Links,TV
1227,Shuten Douji,OVA
1228,Chivas 1-2-3,OVA
1230,Innocent Venus,TV
1232,Saber Marionette R,OVA
1234,Hand Maid Mai,OVA
1236,SF Saiyuuki Starzinger,TV
1237,One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,Special
1240,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,Movie
1241,Mobile Suit Gundam SEED Destiny Final Plus: The Chosen Future,OVA
1243,Night Head Genesis,TV
1244,Ankoku Shindenshou Takegami,OVA
1247,Project BLUE Chikyuu SOS,TV
1248,Zone of the Enders: 2167 Idolo,OVA
1249,"Zone of the Enders: Dolores, I",TV
1250,Erementar Gerad,TV
1252,Fushigi no Umi no Nadia: Original Movie,Movie
1253,Saint Seiya: Meiou Hades Meikai-hen,OVA
1254,Saint Seiya,TV
1255,Saint Seiya: Shinku no Shounen Densetsu,Movie
1256,Saint Seiya: Jashin Eris,Movie
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,OVA
1258,Saint Seiya: Kamigami no Atsuki Tatakai,Movie
1259,Saint Seiya: Tenkai-hen Josou - Overture,Movie
1260,Saint Seiya: Saishuu Seisen no Senshi-tachi,Movie
1261,Kyattou Ninden Teyandee,TV
1262,Macross II: Lovers Again,OVA
1263,Suika,OVA
1264,Yoroiden Samurai Troopers,TV
1265,Yoroiden Samurai Troopers Gaiden,OVA
1267,Yoroiden Samurai Troopers Message,OVA
1268,Aquarian Age: Saga II - Don't Forget Me...,OVA
1269,Bio Hunter,OVA
1270,Black Magic M-66,OVA
1273,Injuu Gakuen La☆Blue Girl: Fukkatsu-hen,OVA
1274,Injuu Gakuen EX,OVA
1275,Can Can Bunny Extra,OVA
1277,Ys: Tenkuu no Shinden - Adol Christine no Bouken,OVA
1278,Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi,Special
1279,Taiyou no Ko Esteban,TV
1280,Mamono Hunter Youko,OVA
1281,Gakkou no Kaidan,TV
1283,Choujuu Densetsu Gestalt,OVA
1284,Houma Hunter Lime,OVA
1285,Soukihei MD Geist,OVA
1286,MD Geist II: Death Force,OVA
1287,Odin: Koushi Hansen Starlight,Movie
1288,Kidou Keisatsu Patlabor,OVA
1289,Kidou Keisatsu Patlabor: New OVA,OVA
1290,WXIII Kidou Keisatsu Patlabor,Movie
1292,Afro Samurai,TV
1293,Urusei Yatsura,TV
1295,A-Ko The Versus,OVA
1296,Project A-Ko 2: Daitokuji Zaibatsu no Inbou,OVA
1297,Project A-Ko 3: Cinderella Rhapsody,OVA
1298,Project A-Ko 4: Final,OVA
1301,Ginga Tetsudou 999 (Movie),Movie
1302,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,Movie
1312,Chikyuu Bouei Kigyou Dai-Guard,TV
1313,Digimon Adventure 02,TV
1314,DT Eightron,TV
1316,Idaten Jump,TV
1317,Eyeshield 21: Maboroshi no Golden Bowl,Special
1324,Earthian,OVA
1325,Hamelin no Violin Hiki,TV
1327,Aoki Densetsu Shoot!,TV
1329,Ohoshi-sama no Rail,Movie
1332,Elf no Wakaokusama,OVA
1333,Fushigi na Koala Blinky,TV
1336,Kyoushoku Soukou Guyver II,OVA
1337,Dororon Enma-kun,TV
1338,Shin Megami Tensei: Tokyo Mokushiroku,OVA
1339,Cool Devices,OVA
1340,Yami no Shihosha Judge,OVA
1341,Violence Jack: Harlem Bomber-hen,OVA
1344,Eightman After,OVA
1345,Soujuu Senshi Psychic Wars,OVA
1346,AD Police,OVA
1348,Bubblegum Crash,OVA
1349,A.D. Police (TV),TV
1350,Parasite Dolls,OVA
1351,Angel Cop,OVA
1352,Cyber City Oedo 808,OVA
1353,The Urotsuki,OVA
1355,Makyuu Senjou,OVA
1356,Hokuto no Ken 2,TV
1357,Shin Hokuto no Ken,OVA
1358,Hokuto no Ken Movie,Movie
1359,Nikutai Ten'i,OVA
1360,Makai Tenshi Djibril,OVA
1361,Final Fantasy: The Spirits Within,Movie
1364,Detective Conan Movie 05: Countdown to Heaven,Movie
1366,Detective Conan Movie 07: Crossroad in the Ancient Capital,Movie
1368,Detective Conan OVA 06: Follow the Vanished Diamond! Conan & Heiji vs. Kid!,OVA
1373,Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,Special
1374,Kyoushoku Soukou Guyver (2005),TV
1377,Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden,TV
1378,Sengoku Kitan Youtouden Movie,Movie
1379,Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.,Movie
1385,Kurohime: Shikkoku no Yakata,OVA
1387,Yakin Byoutou,OVA
1388,Yakin Byoutou Ni,OVA
1389,Yakin Byoutou San,OVA
1390,Parade Parade,OVA
1391,Future GPX Cyber Formula,TV
1392,Future GPX Cyber Formula 11,OVA
1394,Future GPX Cyber Formula Saga,OVA
1397,Macross 7,TV
1400,Macross 7 Movie: Ginga ga Ore wo Yondeiru!,Movie
1401,Bible Black: New Testament,OVA
1402,Princess Memory,OVA
1403,Tsumamigui,OVA
1404,Flutter of Birds: Tori-tachi no Habataki,OVA
1405,Tokio Kidou Police,OVA
1406,Gibo,OVA
1407,Stainless Night,OVA
1408,Kao no nai Tsuki,OVA
1410,IGPX: Immortal Grand Prix (2005) 2nd Season,TV
1411,VS Knight Lamune & 40 Fresh,OVA
1412,Lupin III,TV
1413,Lupin III: Alcatraz Connection,Special
1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,Special
1415,Lupin III: Bye Bye Liberty - Kiki Ippatsu!,Special
1416,Lupin III: Dead or Alive,Movie
1417,Lupin III: Moeyo Zantetsuken!,Special
1418,"Lupin III: Episode 0 ""First Contact""",Special
1419,Lupin III: Kutabare! Nostradamus,Movie
1420,Lupin III: Russia yori Ai wo Komete,Special
1422,Lupin III: $1 Money Wars,Special
1423,Lupin III: Napoleon no Jisho wo Ubae,Special
1424,Lupin III: Otakara Henkyaku Daisakusen!!,Special
1425,Lupin III: Part II,TV
1426,Lupin III: Part III,TV
1427,Lupin III: Ikiteita Majutsushi,OVA
1429,Lupin III: Nusumareta Lupin,Special
1430,Lupin III: Cagliostro no Shiro,Movie
1431,Lupin III: Ai no Da Capo - Fujiko's Unlucky Days,Special
1432,Lupin III: Fuuma Ichizoku no Inbou,Movie
1433,Lupin III: Babylon no Ougon Densetsu,Movie
1434,Lupin III: Harimao no Zaihou wo Oe!!,Special
1435,Lupin III: Lupin vs. Fukusei-ningen,Movie
1436,Lupin III: Twilight Gemini no Himitsu,Special
1437,Lupin III: Honoo no Kioku - Tokyo Crisis,Special
1438,Lupin III: Lupin Ansatsu Shirei,Special
1440,Ninja Mono,OVA
1442,Alexander Senki,TV
1443,Sol Bianca,OVA
1444,Sol Bianca: Taiyou no Fune,OVA
1445,Mach GoGoGo,TV
1448,Hyakujuu-Ou GoLion,TV
1450,Brigadoon: Marin to Melan,TV
1451,Shuranosuke Zanmaken: Shikamamon no Otoko,Movie
1452,The Samurai,OVA
1453,Maison Ikkoku,TV
1454,Kemonozume,TV
1455,Makai Tenshou,OVA
1456,L/R: Licensed by Royal,TV
1457,Key the Metal Idol,OVA
1458,Uchuu no Kishi Tekkaman,TV
1459,Uchuu no Kishi Tekkaman Blade,TV
1460,Uchuu no Kishi Tekkaman Blade II,OVA
1465,Hakaima Sadamitsu,TV
1468,Baoh Raihousha,OVA
1469,Monster Farm: Enbanseki no Himitsu,TV
1470,City Hunter,TV
1471,City Hunter 2,TV
1472,City Hunter 3,TV
1473,City Hunter '91,TV
1474,City Hunter: Ai to Shukumei no Magnum,Movie
1475,City Hunter: Bay City Wars,Movie
1476,City Hunter: Hyakuman Dollar no Inbou,Movie
1477,City Hunter: The Secret Service,Special
1478,City Hunter: Goodbye My Sweetheart,Special
1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,Special
1480,Sky Girls OVA,OVA
1482,D.Gray-man,TV
1484,Youma,OVA
1485,Akachan to Boku,TV
1487,.hack//Unison,Special
1488,Area 88,OVA
1490,Ginga Tetsudou Monogatari,TV
1491,Ginga Tetsudou 999,TV
1492,Project ARMS,TV
1494,Darkside Blues,Movie
1495,Maetel Legend,OVA
1496,Fushigi no Kuni no Miyuki-chan,OVA
1499,MaMa,OVA
1500,Teizokurei Daydream,OVA
1502,Mahou Shoujo Pretty Sammy (1996),TV
1505,Detective Conan Movie 09: Strategy Above the Depths,Movie
1506,Detective Conan Movie 10: Requiem of the Detectives,Movie
1508,Sci-fi Harry,TV
1509,Mamotte! Lollipop,TV
1511,Gakuen: Chijoku no Zushiki,OVA
1513,Kaette Kita Court no Naka no Tenshi-tachi,OVA
1516,Kirarin☆Revolution,TV
1517,Silent Möbius,TV
1519,Black Lagoon: The Second Barrage,TV
1520,Black Jack,OVA
1521,Black Jack the Movie,Movie
1524,Fuujin Monogatari,TV
1525,Pokemon Crystal: Raikou Ikazuchi no Densetsu,Special
1528,Bishoujo Yuugekitai Battle Skipper,OVA
1529,De:vadasy,OVA
1530,Kanon (2006),TV
1531,Shakugan no Shana: Koi to Onsen no Kougai Gakushuu!,OVA
1532,Suki na Mono wa Suki Dakara Shou ga Nai!!,TV
1533,Ai Tenshi Densetsu Wedding Peach,TV
1534,Futari wa Precure: Splash☆Star,TV
1535,Death Note,TV
1537,Genshi Shounen Ryuu,TV
1538,Pumpkin Scissors,TV
1539,Touch: Cross Road - Kaze no Yukue,Special
1542,Brain Powerd,TV
1543,Yoake Mae yori Ruriiro na: Crescent Love,TV
1547,Obake no Q-tarou,TV
1548,Shin Taketori Monogatari: 1000-nen Joou,TV
1549,1000-nen Joou: Queen Millennia,Movie
1550,Attack No.1,TV
1553,Queen Emeraldas,OVA
1554,Asatte no Houkou.,TV
1557,Shounen Onmyouji,TV
1558,Yarima Queen,OVA
1559,Shijou Saikyou no Deshi Kenichi,TV
1561,Lovedol: Lovely Idol,TV
1562,Yamato Nadeshiko Shichihenge♥,TV
1563,Magic Knight Rayearth II,TV
1564,Pokemon Advanced Generation,TV
1565,Pokemon Diamond & Pearl,TV
1566,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,Special
1567,Kaitou Saint Tail,TV
1568,Sumomomo Momomo: Chijou Saikyou no Yome,TV
1569,Otome wa Boku ni Koishiteru,TV
1570,Happiness!,TV
1571,Ghost Hunt,TV
1572,Jungle Taitei,TV
1573,Kishin Douji Zenki,TV
1574,Get Ride! AMDriver,TV
1575,Code Geass: Hangyaku no Lelouch,TV
1577,Taiho Shichau zo,OVA
1578,Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,TV
1579,Kiniro no Corda: Primo Passo,TV
1580,Mouryou Senki Madara,OVA
1581,Gift: Eternal Rainbow,TV
1582,Submarine 707R,OVA
1583,009-1,TV
1586,Aoi Umi no Tristia,OVA
1587,Tenpou Ibun: Ayakashi Ayashi,TV
1588,Mamoru-kun ni Megami no Shukufuku wo!,TV
1589,Bartender,TV
1590,Legendz: Yomigaeru Ryuuou Densetsu,TV
1591,Kujibiki♥Unbalance,TV
1592,Hataraki Man,TV
1594,Jigoku Shoujo Futakomori,TV
1595,Inma Daitoshi: Beast City,OVA
1596,Arcade Gamer Fubuki,OVA
1597,Panyo Panyo Di Gi Charat,TV
1598,Casshern: Robot Hunter,OVA
1599,Eat-Man '98,TV
1600,Galaxy Angel Rune,TV
1601,Red Garden,TV
1602,Soukou no Strain,TV
1603,Super Robot Taisen OG: Divine Wars,TV
1604,Katekyo Hitman Reborn!,TV
1606,Kekkaishi (TV),TV
1607,Venus Versus Virus,TV
1608,Salaryman Kintarou,TV
1609,Mai-Otome Zwei,OVA
1613,Jikuu Ihoujin Kyoko: Chocola ni Omakase!,OVA
1617,Massugu ni Ikou.,TV
1618,Soreyuke! Uchuu Senkan Yamamoto Yohko (1999),TV
1619,Negima!? Haru Special!?,OVA
1620,Maps,OVA
1621,Haru no Ashioto The Movie: Ourin Dakkan,Movie
1622,Kai Doh Maru,OVA
1623,G-On Riders,TV
1627,Choushin Hime Dangaizer 3,OVA
1628,Maou Dante,TV
1629,Devilman Lady,TV
1632,Shintaisou: Shin,OVA
1634,Ai Shimai: Futari no Kajitsu,OVA
1635,Ai Shimai 2: Futari no Kajitsu,OVA
1636,Ai Shimai Tsubomi... Kegashite Kudasai,OVA
1638,Peter Pan no Bouken,TV
1639,Boku no Pico,OVA
1640,Angel's Feather,OVA
1641,Iron Virgin Jun,OVA
1642,Sugar Sugar Rune,TV
1643,Sailor Victory,OVA
1644,Princess Rouge,OVA
1645,Herlock Saga: Nibelung no Yubiwa,OVA
1647,Kakugo no Susume,OVA
1650,Uchuu Senkan Yamato,TV
1651,Uchuu Senkan Yamato 2,TV
1652,Uchuu Senkan Yamato III,TV
1655,Nerima Daikon Brothers,TV
1656,PostPet Momobin,TV
1657,Byston Well Monogatari: Garzey no Tsubasa,OVA
1658,Karakuri no Kimi,OVA
1660,Kurogane Communication,TV
1661,Cutey Honey,TV
1664,Babel Nisei (2001),TV
1665,Babel Nisei (OVA),OVA
1666,Babel Nisei,TV
1667,Barom One,TV
1668,Bakuten Shoot Beyblade G Revolution,TV
1669,Bakuten Shoot Beyblade 2002,TV
1670,Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,Movie
1671,Soreyuke! Uchuu Senkan Yamamoto Yohko II,OVA
1675,Chou Robot Seimeitai Transformers Micron Densetsu,TV
1676,Cosmo Warrior Zero,TV
1678,Cyborg 009: The Cyborg Soldier,TV
1681,Brave Story,Movie
1683,Di Gi Charat Nyo,TV
1685,Duel Masters,TV
1686,Bleach Movie 1: Memories of Nobody,Movie
1688,Nanatsu-iro★Drops,TV
1690,Bokura no,TV
1691,Kaze no Stigma,TV
1692,_Summer,OVA
1693,Reideen,TV
1695,Les Misérables: Shoujo Cosette,TV
1698,Nodame Cantabile,TV
1699,Romeo x Juliet,TV
1701,Boku no Marie,OVA
1702,Yoru ga Kuru!,OVA
1703,Tokyo Tribe 2,TV
1704,Eat-Man,TV
1705,Genma Taisen: Shinwa Zenya no Shou,TV
1706,Gun Frontier,TV
1707,Kinnikuman II Sei,TV
1708,Majuu Sensen: The Apocalypse,TV
1710,Rockman.EXE,TV
1711,Ryuusei Sentai Musumet,TV
1712,Shin Seiki Den Mars,TV
1713,Submarine Super 99,TV
1718,Winter Garden,Special
1719,Rozen Maiden: Ouvertüre,Special
1721,Hitohira,TV
1723,Clannad Movie,Movie
1724,Saint October,TV
1727,Shinkyoku Soukai Polyphonica,TV
1728,Super GALS! Kotobuki Ran,TV
1729,Maria-sama ga Miteru 3rd,OVA
1731,Tales of Symphonia The Animation: Sylvarant-hen,OVA
1732,Negima!? Natsu Special!?,OVA
1733,eX-Driver: Nina & Rei Danger Zone,OVA
1737,Uchuu Senshi Baldios,TV
1738,Muteki Kanban Musume,TV
1742,Souryuuden,OVA
1744,Wagamama☆Fairy Mirumo de Pon!,TV
1745,Wild 7 Another Bouryaku Unga,TV
1746,Zoids Fuzors,TV
1747,Freedom,OVA
1749,Amaenaide yo!!: Yasumanaide yo!!,Special
1750,Amaenaide yo!! Katsu!!: Damasarenaide yo!!,Special
1751,Jikuu Bouken Nuumamonjaa,OVA
1752,Di Gi Charat: Hoshi no Tabi,Movie
1758,Di Gi Charat Tsuyu Specials,Special
1759,Jigen Sengokushi: Kuro no Shishi - Jinnai-hen,OVA
1760,Golgo 13,Movie
1761,Golgo 13: Queen Bee,OVA
1762,Arslan Senki,OVA
1766,Youseiki Suikoden,OVA
1767,Psycho Diver: Mashou Bosatsu,OVA
1768,Kikaider 01 The Animation,OVA
1769,Oh! Super Milk-chan,TV
1770,Unbalance,OVA
1771,Ring ni Kakero 1: Nichibei Kessen-hen,TV
1772,Seishoujo Kantai Virgin Fleet,OVA
1775,Jikuu Tenshou Nazca,TV
1776,Bulg-eunmae,Movie
1777,Kaze no Tairiku,Movie
1778,Dae Jang Geum: Jang Geum's Dream,TV
1779,Bakunyuu Shimai,OVA
1780,Choukou Tenshi Escalayer,OVA
1781,Hi.Me.Go.To,OVA
1782,Hyakki,OVA
1783,Imouto Jiru,OVA
1784,Injuu Nerawareta Hanayome,OVA
1785,Little Monica Monogatari,OVA
1786,Sprite: Between Two Worlds,OVA
1787,Viper GTS,OVA
1788,Yuuguu Settai: Kotou no Gokuraku e Youkoso,OVA
1789,Argento Soma Special,Special
1791,Ai Doll,OVA
1792,Overman King Gainer,TV
1794,Dirty Pair no Ooshoubu: Nolandia no Nazo,OVA
1795,Dirty Pair: Bouryaku no 005-bin,OVA
1796,Dirty Pair: The Movie,Movie
1799,Fatal Fury: Legend of the Hungry Wolf,OVA
1804,Koko wa Green Wood,OVA
1806,Master Mosquiton '99,TV
1807,Prism Ark,TV
1808,Kamichama Karin,TV
1810,Kyoushirou to Towa no Sora,TV
1811,Bounty Dog: Getsumen no Ibu,OVA
1815,Shakugan no Shana Movie,Movie
1816,Sonic X,TV
1817,DearS: Kin no Tama Desu no?,Special
1819,Daimajuu Gekitou: Hagane no Oni,OVA
1820,Power Dolls,OVA
1821,Guren,OVA
1822,The Hakkenden,OVA
1824,Hadashi no Gen,Movie
1825,Hadashi no Gen 2,Movie
1826,Deltora Quest,TV
1827,Seirei no Moribito,TV
1829,Ged Senki,Movie
1831,Iczer-Girl Iczelion,OVA
1833,Hyper-Psychic Geo Garaga,Movie
1834,Dragon Knight 4,OVA
1835,Ryuusei no Rockman,TV
1837,Sumeba Miyako no Cosmos-sou Suttoko Taisen Dokkoida,TV
1838,Mitsu x Mitsu Drops,OVA
1840,Zero no Tsukaima: Futatsuki no Kishi,TV
1842,Major S3,TV
1844,Clamp Gakuen Tanteidan,TV
1845,Gaiking: Legend of Daiku-Maryu,TV
1846,Princess Nine: Kisaragi Joshikou Yakyuubu,TV
1847,Rec: Yurusarezarumono,Special
1848,Haou Taikei Ryuu Knight,TV
1849,Haou Taikei Ryuu Knight: Adeu Legend,OVA
1852,Hidamari Sketch,TV
1853,Cutey Honey F,TV
1855,JaJa Uma! Quartet,OVA
1857,Taiyou no Mokushiroku: A Spirit of the Sun,Special
1858,Gakuen Utopia Manabi Straight!,TV
1859,Grappler Baki,OVA
1861,Slam Dunk: Zenkoku Seiha Da! - Sakuragi Hanamichi,Movie
1862,Strike Witches OVA,OVA
1863,Silk Road Shounen Yuuto,TV
1864,Koisuru Tenshi Angelique: Kagayaki no Ashita,TV
1867,Oira Uchuu no Tankoufu,OVA
1868,Giniro no Olynsis: Tokito,TV
1872,Saru Getchu: On Air,TV
1873,Plawres Sanshirou,TV
1879,Midnight Eye: Gokuu,OVA
1880,Midnight Eye: Gokuu II,OVA
1881,Sasami: Mahou Shoujo Club,TV
1882,Sasami: Mahou Shoujo Club 2,TV
1883,Kappa no Kaikata,TV
1884,Himesama Goyoujin,TV
1886,Fushigiboshi no☆Futagohime Gyu!,TV
1887,Lucky☆Star,TV
1891,YAT Anshin! Uchuu Ryokou,TV
1892,YAT Anshin! Uchuu Ryokou 2,TV
1893,Azuki-chan,TV
1894,Yu☆Gi☆Oh!: Hikari no Pyramid,Movie
1895,Ai wa Kagi no Kazu dake... Fuuzoku Mansion,OVA
1896,Akibakei Kanojo,OVA
1897,Zettai Muteki Raijin-Oh,TV
1899,Masou Kishin Cybuster,TV
1900,Twin Signal: Family Game,OVA
1901,11-nin Iru!,Movie
1904,Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,OVA
1908,Lesson XX,OVA
1909,Kusatta Kyoushi no Houteishiki,OVA
1910,Master Keaton OVA,OVA
1912,Marginal Prince: Gekkeiju no Ouji-tachi,TV
1913,Shonan Junai Gumi!,OVA
1915,Mahou Shoujo Lyrical Nanoha StrikerS,TV
1917,Mobile Suit Gundam MS IGLOO: The Hidden One Year War,OVA
1918,Mahou Shoujo Pretty Sammy,OVA
1919,Urusei Yatsura OVA,OVA
1921,Urusei Yatsura Movie 2: Beautiful Dreamer,Movie
1922,Urusei Yatsura Movie 3: Remember My Love,Movie
1927,Gakuen Tokusou Hikaruon,OVA
1929,Futari wa Precure: Max Heart,TV
1930,Futari wa Precure: Max Heart Movie 1,Movie
1931,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,Movie
1932,Yes! Precure 5,TV
1936,Misute♡naide Daisy,TV
1938,Shin Kaitei Gunkan,OVA
1940,Outlanders,OVA
1942,Rocket Girls,TV
1943,Paprika,Movie
1944,Photon,OVA
1946,Ashita no Nadja,TV
1949,Mahou no Chocolate,OVA
1952,Vampire Hunter,OVA
1955,Kimagure Robot,TV
1959,Wild 7,OVA
1960,Sore Ike! Anpanman,TV
1962,Chikyuu Bouei Kazoku,TV
1964,Sakura Taisen: Ecole de Paris,OVA
1965,Sola,TV
1966,Ankoku Shinwa,OVA
1973,X Densha de Ikou,OVA
1974,Glass no Kamen (2005),TV
1975,Mutekiou Tri-Zenon,TV
1980,Trava: Fist Planet,OVA
1982,Osu,Movie
1985,UFO Robo Grendizer,TV
1989,Shizuku,Movie
1990,Mahou Gakuen Lunar! Aoi Ryuu no Himitsu,Movie
1992,Chou Kousoku Gran Doll,OVA
1994,.hack//Tasogare no Udewa Densetsu: Offline de Aimashou,Special
1999,Sakura Taisen: Sumire,OVA
2001,Tengen Toppa Gurren Lagann,TV
2003,Tokyo Vice,OVA
2004,Hanada Shounen-shi,TV
2006,Yu☆Gi☆Oh! (Movie),Movie
2007,Dousou Kai Again,OVA
2008,Yawara!: Sore Yuke Koshinuke Kids!!,Movie
2009,Yawara!: Zutto Kimi no Koto ga...,Special
2010,Taiho Shichau zo in America,Special
2011,Taiho Shichau zo Special,TV
2012,Jigoku Sensei Nube,TV
2013,Taiho Shichau zo The Movie,Movie
2016,Mermaid Forest OVA,OVA
2017,Mermaid's Scar,OVA
2018,Warau Hyouteki,OVA
2019,DNA Sights 999.9,OVA
2021,Youkou no Ken,OVA
2022,Fight!!,OVA
2023,Bakuen Campus Guardress,OVA
2024,Yoshimune,TV
2025,Darker than Black: Kuro no Keiyakusha,TV
2026,Hayate no Gotoku!,TV
2029,Sirius no Densetsu,Movie
2030,El Cazador de la Bruja,TV
2031,Shining Tears X Wind,TV
2032,Wellber no Monogatari: Sisters of Wellber,TV
2033,Tamala 2010: A Punk Cat in Space,Movie
2034,Lovely★Complex,TV
2036,Cosmic Baton Girl Comet-san☆,TV
2037,Hime-chan no Ribbon,TV
